05:08:04,-0.833
5:30:00,2.81
6:00:00,7.99
6:30:00,13.34
7:00:00,18.85
7:30:00,24.47
8:00:00,30.17
8:30:00,35.91
9:00:00,41.68
9:30:00,47.42
10:00:00,53.08
10:30:00,58.56
11:00:00,63.73
11:30:00,68.32
12:00:00,71.84
12:30:00,73.59
13:00:00,72.99
13:30:00,70.26
14:00:00,66.12
14:30:00,61.2
15:00:00,55.85
15:30:00,50.27
16:00:00,44.56
16:30:00,38.81
17:00:00,33.04
17:30:00,27.32
18:00:00,21.66
18:30:00,16.09
19:00:00,10.66
19:30:00,5.38
20:00:00,0.32
20:07:00,-0.833
